Month,Date,Time,Level,Component,PID,Content,LineId,EventId,EventTemplate
Jul,3,10:05:25,combo,ftpd,32051,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at  <*>   <*>   3 10:05:25 2005,730,E29,connection from <*> dsl static <*> touch tel india net <*>
Jul,3,10:05:25,combo,ftpd,32057,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at  <*>   <*>   3 10:05:25 2005,731,E29,connection from <*> dsl static <*> touch tel india net <*>
Jul,3,10:05:25,combo,ftpd,32050,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at  <*>   <*>   3 10:05:25 2005,732,E29,connection from <*> dsl static <*> touch tel india net <*>
Jul,3,10:05:25,combo,ftpd,32056,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at  <*>   <*>   3 10:05:25 2005,733,E29,connection from <*> dsl static <*> touch tel india net <*>
Jul,3,10:05:25,combo,ftpd,32058,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at  <*>   <*>   3 10:05:25 2005,734,E29,connection from <*> dsl static <*> touch tel india net <*>
Jul,3,10:05:25,combo,ftpd,32052,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at  <*>   <*>   3 10:05:25 2005,735,E29,connection from <*> dsl static <*> touch tel india net <*>
Jul,3,10:05:25,combo,ftpd,32061,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at  <*>   <*>   3 10:05:25 2005,736,E29,connection from <*> dsl static <*> touch tel india net <*>
Jul,3,10:05:25,combo,ftpd,32055,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at  <*>   <*>   3 10:05:25 2005,737,E29,connection from <*> dsl static <*> touch tel india net <*>
Jul,3,10:05:25,combo,ftpd,32064,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at  <*>   <*>   3 10:05:25 2005,738,E29,connection from <*> dsl static <*> touch tel india net <*>
Jul,3,10:05:25,combo,ftpd,32054,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at  <*>   <*>   3 10:05:25 2005,739,E29,connection from <*> dsl static <*> touch tel india net <*>
Jul,3,10:05:25,combo,ftpd,32049,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at  <*>   <*>   3 10:05:25 2005,740,E29,connection from <*> dsl static <*> touch tel india net <*>
Jul,3,23:16:09,combo,ftpd,768,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at  <*>   <*>   3 23:16:09 2005,741,E4,connection from <*> inter xion ode <*>
Jul,3,23:16:09,combo,ftpd,772,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at  <*>   <*>   3 23:16:09 2005,742,E4,connection from <*> inter xion ode <*>
Jul,3,23:16:09,combo,ftpd,769,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at  <*>   <*>   3 23:16:09 2005,743,E4,connection from <*> inter xion ode <*>
Jul,3,23:16:09,combo,ftpd,767,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at  <*>   <*>   3 23:16:09 2005,744,E4,connection from <*> inter xion ode <*>
Jul,3,23:16:09,combo,ftpd,765,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at  <*>   <*>   3 23:16:09 2005,745,E4,connection from <*> inter xion ode <*>
Jul,3,23:16:09,combo,ftpd,766,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at  <*>   <*>   3 23:16:09 2005,746,E4,connection from <*> inter xion ode <*>
Jul,3,23:16:09,combo,ftpd,770,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at  <*>   <*>   3 23:16:09 2005,747,E4,connection from <*> inter xion ode <*>
Jul,3,23:16:09,combo,ftpd,764,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at  <*>   <*>   3 23:16:09 2005,748,E4,connection from <*> inter xion ode <*>
Jul,3,23:16:09,combo,ftpd,757,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at  <*>   <*>   3 23:16:09 2005,749,E4,connection from <*> inter xion ode <*>
Jul,3,23:16:09,combo,ftpd,763,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at  <*>   <*>   3 23:16:09 2005,750,E4,connection from <*> inter xion ode <*>
Jul,3,23:16:09,combo,ftpd,758,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at  <*>   <*>   3 23:16:09 2005,751,E4,connection from <*> inter xion ode <*>
Jul,3,23:16:09,combo,ftpd,761,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at  <*>   <*>   3 23:16:09 2005,752,E4,connection from <*> inter xion ode <*>
Jul,3,23:16:09,combo,ftpd,762,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at  <*>   <*>   3 23:16:09 2005,753,E4,connection from <*> inter xion ode <*>
Jul,3,23:16:09,combo,ftpd,759,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at  <*>   <*>   3 23:16:09 2005,754,E4,connection from <*> inter xion ode <*>
Jul,3,23:16:09,combo,ftpd,756,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at  <*>   <*>   3 23:16:09 2005,755,E4,connection from <*> inter xion ode <*>
Jul,3,23:16:09,combo,ftpd,773,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at  <*>   <*>   3 23:16:09 2005,756,E4,connection from <*> inter xion ode <*>
Jul,3,23:16:09,combo,ftpd,760,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at  <*>   <*>   3 23:16:09 2005,757,E4,connection from <*> inter xion ode <*>
Jul,3,23:16:09,combo,ftpd,774,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at  <*>   <*>   3 23:16:09 2005,758,E4,connection from <*> inter xion ode <*>
Jul,3,23:16:09,combo,ftpd,775,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at  <*>   <*>   3 23:16:09 2005,759,E4,connection from <*> inter xion ode <*>
Jul,3,23:16:09,combo,ftpd,771,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at  <*>   <*>   3 23:16:09 2005,760,E4,connection from <*> inter xion ode <*>
Jul,3,23:16:09,combo,ftpd,776,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at  <*>   <*>   3 23:16:09 2005,761,E4,connection from <*> inter xion ode <*>
Jul,3,23:16:09,combo,ftpd,777,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at  <*>   <*>   3 23:16:09 2005,762,E4,connection from <*> inter xion ode <*>
Jul,3,23:16:09,combo,ftpd,778,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at  <*>   <*>   3 23:16:09 2005,763,E4,connection from <*> inter xion ode <*>
Jul,4,04:03:06,combo,su(pam_unix),1583,session opened for user cyrus by (uid=0),764,E102,session opened for user <*>  <*>
Jul,4,04:03:07,combo,su(pam_unix),1583,session closed for user cyrus,765,E101,session closed for user <*> 
Jul,4,04:03:08,combo,logrotate,,ALERT exited abnormally with [1],766,E8,ALERT exited abnormally with <*>
Jul,4,04:08:48,combo,su(pam_unix),1965,session opened for user news by (uid=0),767,E102,session opened for user <*> s <*>
Jul,4,04:08:49,combo,su(pam_unix),1965,session closed for user news,768,E101,session closed for user <*> s
Jul,4,09:33:09,combo,sshd(pam_unix),2543,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.76.59.29  user=root,769,E18,authentication failure log name <*> tty DEVs user host <*> user root
Jul,4,09:33:10,combo,sshd(pam_unix),2544,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.76.59.29  user=root,770,E18,authentication failure log name <*> tty DEVs user host <*> user root
Jul,4,09:33:14,combo,sshd(pam_unix),2547,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.76.59.29  user=root,771,E18,authentication failure log name <*> tty DEVs user host <*> user root
Jul,4,12:52:44,combo,ftpd,2839,connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at  <*>   <*>   4 12:52:44 2005,772,E29,connection from <*> adsl <*> dsl try <*> pac bell net <*>
Jul,4,12:52:44,combo,ftpd,2838,connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at  <*>   <*>   4 12:52:44 2005,773,E29,connection from <*> adsl <*> dsl try <*> pac bell net <*>
Jul,4,12:52:44,combo,ftpd,2841,connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at  <*>   <*>   4 12:52:44 2005,774,E29,connection from <*> adsl <*> dsl try <*> pac bell net <*>
Jul,4,12:52:44,combo,ftpd,2840,connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at  <*>   <*>   4 12:52:44 2005,775,E29,connection from <*> adsl <*> dsl try <*> pac bell net <*>
Jul,4,12:52:44,combo,ftpd,2831,connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at  <*>   <*>   4 12:52:44 2005,776,E29,connection from <*> adsl <*> dsl try <*> pac bell net <*>
Jul,4,12:52:44,combo,ftpd,2829,connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at  <*>   <*>   4 12:52:44 2005,777,E29,connection from <*> adsl <*> dsl try <*> pac bell net <*>
Jul,4,12:52:44,combo,ftpd,2835,connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at  <*>   <*>   4 12:52:44 2005,778,E29,connection from <*> adsl <*> dsl try <*> pac bell net <*>
Jul,4,12:52:44,combo,ftpd,2828,connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at  <*>   <*>   4 12:52:44 2005,779,E29,connection from <*> adsl <*> dsl try <*> pac bell net <*>
Jul,4,12:52:44,combo,ftpd,2832,connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at  <*>   <*>   4 12:52:44 2005,780,E29,connection from <*> adsl <*> dsl try <*> pac bell net <*>
Jul,4,12:52:44,combo,ftpd,2830,connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at  <*>   <*>   4 12:52:44 2005,781,E29,connection from <*> adsl <*> dsl try <*> pac bell net <*>
Jul,4,12:52:44,combo,ftpd,2837,connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at  <*>   <*>   4 12:52:44 2005,782,E29,connection from <*> adsl <*> dsl try <*> pac bell net <*>
Jul,4,12:52:44,combo,ftpd,2833,connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at  <*>   <*>   4 12:52:44 2005,783,E29,connection from <*> adsl <*> dsl try <*> pac bell net <*>
Jul,4,12:52:44,combo,ftpd,2834,connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at  <*>   <*>   4 12:52:44 2005,784,E29,connection from <*> adsl <*> dsl try <*> pac bell net <*>
Jul,4,12:52:44,combo,ftpd,2836,connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at  <*>   <*>   4 12:52:44 2005,785,E29,connection from <*> adsl <*> dsl try <*> pac bell net <*>
Jul,4,12:52:44,combo,ftpd,2824,connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at  <*>   <*>   4 12:52:44 2005,786,E29,connection from <*> adsl <*> dsl try <*> pac bell net <*>
Jul,4,12:52:44,combo,ftpd,2822,connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at  <*>   <*>   4 12:52:44 2005,787,E29,connection from <*> adsl <*> dsl try <*> pac bell net <*>
Jul,4,12:52:44,combo,ftpd,2821,connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at  <*>   <*>   4 12:52:44 2005,788,E29,connection from <*> adsl <*> dsl try <*> pac bell net <*>
Jul,4,12:52:44,combo,ftpd,2827,connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at  <*>   <*>   4 12:52:44 2005,789,E29,connection from <*> adsl <*> dsl try <*> pac bell net <*>
Jul,4,12:52:44,combo,ftpd,2823,connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at  <*>   <*>   4 12:52:44 2005,790,E29,connection from <*> adsl <*> dsl try <*> pac bell net <*>
Jul,4,12:52:44,combo,ftpd,2825,connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at  <*>   <*>   4 12:52:44 2005,791,E29,connection from <*> adsl <*> dsl try <*> pac bell net <*>
Jul,4,12:52:44,combo,ftpd,2842,connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at  <*>   <*>   4 12:52:44 2005,792,E29,connection from <*> adsl <*> dsl try <*> pac bell net <*>
Jul,4,12:52:44,combo,ftpd,2826,connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at  <*>   <*>   4 12:52:44 2005,793,E29,connection from <*> adsl <*> dsl try <*> pac bell net <*>
Jul,4,12:52:44,combo,ftpd,2843,connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at  <*>   <*>   4 12:52:44 2005,794,E29,connection from <*> adsl <*> dsl try <*> pac bell net <*>
Jul,4,19:15:48,combo,sshd(pam_unix),3378,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.117.241.87  user=root,795,E18,authentication failure log name <*> tty DEVs user host <*> user root
Jul,4,19:15:48,combo,sshd(pam_unix),3380,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.117.241.87  user=root,796,E18,authentication failure log name <*> tty DEVs user host <*> user root
Jul,4,19:15:49,combo,sshd(pam_unix),3382,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.117.241.87  user=root,797,E18,authentication failure log name <*> tty DEVs user host <*> user root
Jul,4,19:15:51,combo,sshd(pam_unix),3384,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.117.241.87  user=root,798,E18,authentication failure log name <*> tty DEVs user host <*> user root
Jul,4,19:15:51,combo,sshd(pam_unix),3386,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.117.241.87  user=root,799,E18,authentication failure log name <*> tty DEVs user host <*> user root
Jul,4,19:15:52,combo,sshd(pam_unix),3388,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.117.241.87  user=root,800,E18,authentication failure log name <*> tty DEVs user host <*> user root
Jul,4,19:15:54,combo,sshd(pam_unix),3390,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.117.241.87  user=root,801,E18,authentication failure log name <*> tty DEVs user host <*> user root
Jul,4,19:15:54,combo,sshd(pam_unix),3391,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.117.241.87  user=root,802,E18,authentication failure log name <*> tty DEVs user host <*> user root
Jul,4,19:15:57,combo,sshd(pam_unix),3394,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.117.241.87  user=root,803,E18,authentication failure log name <*> tty DEVs user host <*> user root
Jul,4,19:15:59,combo,sshd(pam_unix),3396,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.117.241.87  user=root,804,E18,authentication failure log name <*> tty DEVs user host <*> user root
Jul,4,19:16:00,combo,sshd(pam_unix),3399,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.117.241.87  user=root,805,E18,authentication failure log name <*> tty DEVs user host <*> user root
Jul,4,19:16:00,combo,sshd(pam_unix),3398,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.117.241.87  user=root,806,E18,authentication failure log name <*> tty DEVs user host <*> user root
Jul,4,19:16:01,combo,sshd(pam_unix),3402,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.117.241.87  user=root,807,E18,authentication failure log name <*> tty DEVs user host <*> user root
Jul,5,04:03:16,combo,su(pam_unix),4474,session opened for user cyrus by (uid=0),808,E102,session opened for user <*>  <*>
Jul,5,04:03:17,combo,su(pam_unix),4474,session closed for user cyrus,809,E101,session closed for user <*> 
Jul,5,04:03:18,combo,logrotate,,ALERT exited abnormally with [1],810,E8,ALERT exited abnormally with <*>
Jul,5,04:09:29,combo,su(pam_unix),5699,session opened for user news by (uid=0),811,E102,session opened for user <*> s <*>
Jul,5,04:09:30,combo,su(pam_unix),5699,session closed for user news,812,E101,session closed for user <*> s
Jul,5,13:36:28,combo,sshd(pam_unix),6552,check pass; user unknown,813,E27,check pass user unknown
Jul,5,13:36:28,combo,sshd(pam_unix),6552,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.229.150.228,814,E17,authentication failure log name <*> tty DEVs user host <*>
