Time,Level,Content,LineId,EventId,EventTemplate
Sun Dec 04 16:52:49 2005,error,mod_jk child workerEnv in error state 6,664,E1,mod child worker error state <*>
Sun Dec 04 16:55:54 2005,notice,jk2_init() Found child 1331 in scoreboard slot 10,665,E1,<*> Found child <*> scoreboard slot <*>
Sun Dec 04 16:56:25 2005,notice,jk2_init() Found child 1338 in scoreboard slot 7,666,E1,<*> Found child <*> scoreboard slot <*>
Sun Dec 04 16:56:25 2005,notice,jk2_init() Found child 1334 in scoreboard slot 8,667,E1,<*> Found child <*> scoreboard slot <*>
Sun Dec 04 16:56:25 2005,notice,jk2_init() Found child 1336 in scoreboard slot 10,668,E1,<*> Found child <*> scoreboard slot <*>
Sun Dec 04 16:56:25 2005,notice,jk2_init() Found child 1337 in scoreboard slot 6,669,E1,<*> Found child <*> scoreboard slot <*>
Sun Dec 04 16:56:25 2005,notice,jk2_init() Found child 1335 in scoreboard slot 9,670,E1,<*> Found child <*> scoreboard slot <*>
Sun Dec 04 16:56:27 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,671,E2,worker etc httpd conf workers <*> properties
Sun Dec 04 16:56:27 2005,error,mod_jk child workerEnv in error state 6,672,E1,mod child worker error state <*>
Sun Dec 04 16:56:27 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,673,E2,worker etc httpd conf workers <*> properties
Sun Dec 04 16:56:27 2005,error,mod_jk child workerEnv in error state 7,674,E1,mod child worker error state <*>
Sun Dec 04 16:56:27 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,675,E2,worker etc httpd conf workers <*> properties
Sun Dec 04 16:56:27 2005,error,mod_jk child workerEnv in error state 6,676,E1,mod child worker error state <*>
Sun Dec 04 16:56:27 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,677,E2,worker etc httpd conf workers <*> properties
Sun Dec 04 16:56:27 2005,error,mod_jk child workerEnv in error state 6,678,E1,mod child worker error state <*>
Sun Dec 04 16:56:27 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,679,E2,worker etc httpd conf workers <*> properties
Sun Dec 04 16:56:27 2005,error,mod_jk child workerEnv in error state 6,680,E1,mod child worker error state <*>
Sun Dec 04 17:01:43 2005,notice,jk2_init() Found child 1358 in scoreboard slot 8,681,E1,<*> Found child <*> scoreboard slot <*>
Sun Dec 04 17:01:43 2005,notice,jk2_init() Found child 1356 in scoreboard slot 6,682,E1,<*> Found child <*> scoreboard slot <*>
Sun Dec 04 17:01:43 2005,notice,jk2_init() Found child 1354 in scoreboard slot 9,683,E1,<*> Found child <*> scoreboard slot <*>
Sun Dec 04 17:01:43 2005,notice,jk2_init() Found child 1357 in scoreboard slot 7,684,E1,<*> Found child <*> scoreboard slot <*>
Sun Dec 04 17:01:43 2005,notice,jk2_init() Found child 1355 in scoreboard slot 10,685,E1,<*> Found child <*> scoreboard slot <*>
Sun Dec 04 17:01:47 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,686,E2,worker etc httpd conf workers <*> properties
Sun Dec 04 17:01:47 2005,error,mod_jk child workerEnv in error state 6,687,E1,mod child worker error state <*>
Sun Dec 04 17:01:47 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,688,E2,worker etc httpd conf workers <*> properties
Sun Dec 04 17:01:47 2005,error,mod_jk child workerEnv in error state 6,689,E1,mod child worker error state <*>
Sun Dec 04 17:01:47 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,690,E2,worker etc httpd conf workers <*> properties
Sun Dec 04 17:01:47 2005,error,mod_jk child workerEnv in error state 6,691,E1,mod child worker error state <*>
Sun Dec 04 17:01:47 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,692,E2,worker etc httpd conf workers <*> properties
Sun Dec 04 17:01:47 2005,error,mod_jk child workerEnv in error state 6,693,E1,mod child worker error state <*>
Sun Dec 04 17:01:47 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,694,E2,worker etc httpd conf workers <*> properties
Sun Dec 04 17:01:47 2005,error,mod_jk child workerEnv in error state 6,695,E1,mod child worker error state <*>
Sun Dec 04 17:05:45 2005,notice,jk2_init() Found child 1375 in scoreboard slot 9,696,E1,<*> Found child <*> scoreboard slot <*>
Sun Dec 04 17:05:45 2005,notice,jk2_init() Found child 1376 in scoreboard slot 10,697,E1,<*> Found child <*> scoreboard slot <*>
Sun Dec 04 17:05:45 2005,notice,jk2_init() Found child 1377 in scoreboard slot 6,698,E1,<*> Found child <*> scoreboard slot <*>
Sun Dec 04 17:05:48 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,699,E2,worker etc httpd conf workers <*> properties
Sun Dec 04 17:05:48 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,700,E2,worker etc httpd conf workers <*> properties
Sun Dec 04 17:05:48 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,701,E2,worker etc httpd conf workers <*> properties
Sun Dec 04 17:05:48 2005,error,mod_jk child workerEnv in error state 6,702,E1,mod child worker error state <*>
Sun Dec 04 17:05:48 2005,error,mod_jk child workerEnv in error state 6,703,E1,mod child worker error state <*>
Sun Dec 04 17:05:48 2005,error,mod_jk child workerEnv in error state 6,704,E1,mod child worker error state <*>
Sun Dec 04 17:11:23 2005,notice,jk2_init() Found child 1387 in scoreboard slot 7,705,E1,<*> Found child <*> scoreboard slot <*>
Sun Dec 04 17:11:37 2005,notice,jk2_init() Found child 1390 in scoreboard slot 10,706,E1,<*> Found child <*> scoreboard slot <*>
Sun Dec 04 17:11:37 2005,notice,jk2_init() Found child 1388 in scoreboard slot 8,707,E1,<*> Found child <*> scoreboard slot <*>
Sun Dec 04 17:11:37 2005,notice,jk2_init() Found child 1389 in scoreboard slot 9,708,E1,<*> Found child <*> scoreboard slot <*>
Sun Dec 04 17:12:42 2005,notice,jk2_init() Found child 1393 in scoreboard slot 8,709,E1,<*> Found child <*> scoreboard slot <*>
Sun Dec 04 17:12:50 2005,notice,jk2_init() Found child 1395 in scoreboard slot 10,710,E1,<*> Found child <*> scoreboard slot <*>
Sun Dec 04 17:12:50 2005,notice,jk2_init() Found child 1396 in scoreboard slot 6,711,E1,<*> Found child <*> scoreboard slot <*>
Sun Dec 04 17:12:50 2005,notice,jk2_init() Found child 1394 in scoreboard slot 9,712,E1,<*> Found child <*> scoreboard slot <*>
Sun Dec 04 17:12:54 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,713,E2,worker etc httpd conf workers <*> properties
Sun Dec 04 17:12:54 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,714,E2,worker etc httpd conf workers <*> properties
Sun Dec 04 17:12:54 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,715,E2,worker etc httpd conf workers <*> properties
Sun Dec 04 17:12:54 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,716,E2,worker etc httpd conf workers <*> properties
Sun Dec 04 17:12:55 2005,error,mod_jk child workerEnv in error state 6,717,E1,mod child worker error state <*>
Sun Dec 04 17:12:55 2005,error,mod_jk child workerEnv in error state 7,718,E1,mod child worker error state <*>
Sun Dec 04 17:12:55 2005,error,mod_jk child workerEnv in error state 7,719,E1,mod child worker error state <*>
Sun Dec 04 17:12:55 2005,error,mod_jk child workerEnv in error state 7,720,E1,mod child worker error state <*>
Sun Dec 04 17:12:56 2005,notice,jk2_init() Found child 1397 in scoreboard slot 7,721,E1,<*> Found child <*> scoreboard slot <*>
Sun Dec 04 17:12:57 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,722,E2,worker etc httpd conf workers <*> properties
Sun Dec 04 17:12:57 2005,error,mod_jk child workerEnv in error state 7,723,E1,mod child worker error state <*>
Sun Dec 04 17:17:07 2005,notice,jk2_init() Found child 1414 in scoreboard slot 7,724,E1,<*> Found child <*> scoreboard slot <*>
Sun Dec 04 17:17:07 2005,notice,jk2_init() Found child 1412 in scoreboard slot 10,725,E1,<*> Found child <*> scoreboard slot <*>
Sun Dec 04 17:17:07 2005,notice,jk2_init() Found child 1413 in scoreboard slot 6,726,E1,<*> Found child <*> scoreboard slot <*>
Sun Dec 04 17:20:38 2005,notice,jk2_init() Found child 1448 in scoreboard slot 6,727,E1,<*> Found child <*> scoreboard slot <*>
Sun Dec 04 17:20:38 2005,notice,jk2_init() Found child 1439 in scoreboard slot 7,728,E1,<*> Found child <*> scoreboard slot <*>
Sun Dec 04 17:20:38 2005,notice,jk2_init() Found child 1441 in scoreboard slot 9,729,E1,<*> Found child <*> scoreboard slot <*>
Sun Dec 04 17:20:38 2005,notice,jk2_init() Found child 1450 in scoreboard slot 11,730,E1,<*> Found child <*> scoreboard slot <*>
Sun Dec 04 17:20:39 2005,notice,jk2_init() Found child 1449 in scoreboard slot 10,731,E1,<*> Found child <*> scoreboard slot <*>
Sun Dec 04 17:20:39 2005,notice,jk2_init() Found child 1440 in scoreboard slot 8,732,E1,<*> Found child <*> scoreboard slot <*>
Sun Dec 04 17:20:44 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,733,E2,worker etc httpd conf workers <*> properties
Sun Dec 04 17:20:44 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,734,E2,worker etc httpd conf workers <*> properties
Sun Dec 04 17:20:44 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,735,E2,worker etc httpd conf workers <*> properties
Sun Dec 04 17:20:44 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,736,E2,worker etc httpd conf workers <*> properties
Sun Dec 04 17:20:44 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,737,E2,worker etc httpd conf workers <*> properties
Sun Dec 04 17:20:46 2005,error,mod_jk child workerEnv in error state 7,738,E1,mod child worker error state <*>
Sun Dec 04 17:20:46 2005,error,mod_jk child workerEnv in error state 6,739,E1,mod child worker error state <*>
Sun Dec 04 17:20:46 2005,error,mod_jk child workerEnv in error state 6,740,E1,mod child worker error state <*>
Sun Dec 04 17:20:46 2005,error,mod_jk child workerEnv in error state 7,741,E1,mod child worker error state <*>
Sun Dec 04 17:20:46 2005,error,mod_jk child workerEnv in error state 6,742,E1,mod child worker error state <*>
Sun Dec 04 17:21:01 2005,notice,jk2_init() Found child 1452 in scoreboard slot 7,743,E1,<*> Found child <*> scoreboard slot <*>
Sun Dec 04 17:21:04 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,744,E2,worker etc httpd conf workers <*> properties
Sun Dec 04 17:21:04 2005,error,mod_jk child workerEnv in error state 8,745,E1,mod child worker error state <*>
Sun Dec 04 17:26:04 2005,notice,jk2_init() Found child 1461 in scoreboard slot 8,746,E1,<*> Found child <*> scoreboard slot <*>
Sun Dec 04 17:26:39 2005,notice,jk2_init() Found child 1462 in scoreboard slot 6,747,E1,<*> Found child <*> scoreboard slot <*>
Sun Dec 04 17:27:13 2005,notice,jk2_init() Found child 1466 in scoreboard slot 8,748,E1,<*> Found child <*> scoreboard slot <*>
Sun Dec 04 17:28:00 2005,notice,jk2_init() Found child 1470 in scoreboard slot 7,749,E1,<*> Found child <*> scoreboard slot <*>
Sun Dec 04 17:28:42 2005,notice,jk2_init() Found child 1477 in scoreboard slot 6,750,E1,<*> Found child <*> scoreboard slot <*>
Sun Dec 04 17:28:41 2005,notice,jk2_init() Found child 1476 in scoreboard slot 8,751,E1,<*> Found child <*> scoreboard slot <*>
Sun Dec 04 17:31:00 2005,notice,jk2_init() Found child 1501 in scoreboard slot 7,752,E1,<*> Found child <*> scoreboard slot <*>
Sun Dec 04 17:31:00 2005,notice,jk2_init() Found child 1502 in scoreboard slot 6,753,E1,<*> Found child <*> scoreboard slot <*>
Sun Dec 04 17:31:00 2005,notice,jk2_init() Found child 1498 in scoreboard slot 8,754,E1,<*> Found child <*> scoreboard slot <*>
Sun Dec 04 17:31:00 2005,notice,jk2_init() Found child 1499 in scoreboard slot 11,755,E1,<*> Found child <*> scoreboard slot <*>
Sun Dec 04 17:31:10 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,756,E2,worker etc httpd conf workers <*> properties
Sun Dec 04 17:31:10 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,757,E2,worker etc httpd conf workers <*> properties
Sun Dec 04 17:31:10 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,758,E2,worker etc httpd conf workers <*> properties
Sun Dec 04 17:31:11 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,759,E2,worker etc httpd conf workers <*> properties
Sun Dec 04 17:31:12 2005,error,mod_jk child workerEnv in error state 6,760,E1,mod child worker error state <*>
Sun Dec 04 17:31:12 2005,error,mod_jk child workerEnv in error state 6,761,E1,mod child worker error state <*>
Sun Dec 04 17:31:12 2005,error,mod_jk child workerEnv in error state 8,762,E1,mod child worker error state <*>
Sun Dec 04 17:31:12 2005,error,mod_jk child workerEnv in error state 9,763,E1,mod child worker error state <*>
Sun Dec 04 17:31:43 2005,notice,jk2_init() Found child 1503 in scoreboard slot 9,764,E1,<*> Found child <*> scoreboard slot <*>
Sun Dec 04 17:31:43 2005,notice,jk2_init() Found child 1504 in scoreboard slot 8,765,E1,<*> Found child <*> scoreboard slot <*>
Sun Dec 04 17:31:45 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,766,E2,worker etc httpd conf workers <*> properties
Sun Dec 04 17:31:45 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,767,E2,worker etc httpd conf workers <*> properties
Sun Dec 04 17:31:45 2005,error,mod_jk child workerEnv in error state 6,768,E1,mod child worker error state <*>
Sun Dec 04 17:31:45 2005,error,mod_jk child workerEnv in error state 6,769,E1,mod child worker error state <*>
Sun Dec 04 17:34:52 2005,notice,jk2_init() Found child 1507 in scoreboard slot 10,770,E1,<*> Found child <*> scoreboard slot <*>
Sun Dec 04 17:34:57 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,771,E2,worker etc httpd conf workers <*> properties
Sun Dec 04 17:34:57 2005,error,mod_jk child workerEnv in error state 6,772,E1,mod child worker error state <*>
Sun Dec 04 17:34:57 2005,error,[client 61.138.216.82] Directory index forbidden by rule: /var/www/html/,773,E4,client <*> Directory index forbidden rule var www html
Sun Dec 04 17:36:14 2005,notice,jk2_init() Found child 1512 in scoreboard slot 7,774,E1,<*> Found child <*> scoreboard slot <*>
Sun Dec 04 17:36:14 2005,notice,jk2_init() Found child 1513 in scoreboard slot 6,775,E1,<*> Found child <*> scoreboard slot <*>
Sun Dec 04 17:37:08 2005,notice,jk2_init() Found child 1517 in scoreboard slot 7,776,E1,<*> Found child <*> scoreboard slot <*>
Sun Dec 04 17:37:08 2005,notice,jk2_init() Found child 1518 in scoreboard slot 6,777,E1,<*> Found child <*> scoreboard slot <*>
Sun Dec 04 17:37:47 2005,notice,jk2_init() Found child 1520 in scoreboard slot 8,778,E1,<*> Found child <*> scoreboard slot <*>
Sun Dec 04 17:37:47 2005,notice,jk2_init() Found child 1521 in scoreboard slot 10,779,E1,<*> Found child <*> scoreboard slot <*>
Sun Dec 04 17:39:00 2005,notice,jk2_init() Found child 1529 in scoreboard slot 9,780,E1,<*> Found child <*> scoreboard slot <*>
Sun Dec 04 17:39:01 2005,notice,jk2_init() Found child 1530 in scoreboard slot 8,781,E1,<*> Found child <*> scoreboard slot <*>
Sun Dec 04 17:39:00 2005,notice,jk2_init() Found child 1528 in scoreboard slot 7,782,E1,<*> Found child <*> scoreboard slot <*>
Sun Dec 04 17:39:00 2005,notice,jk2_init() Found child 1527 in scoreboard slot 6,783,E1,<*> Found child <*> scoreboard slot <*>
Sun Dec 04 17:43:08 2005,notice,jk2_init() Found child 1565 in scoreboard slot 9,784,E1,<*> Found child <*> scoreboard slot <*>
Sun Dec 04 17:43:08 2005,error,jk2_init() Can't find child 1566 in scoreboard,785,E1,<*> Can' find child <*> scoreboard
Sun Dec 04 17:43:08 2005,notice,jk2_init() Found child 1561 in scoreboard slot 6,786,E1,<*> Found child <*> scoreboard slot <*>
Sun Dec 04 17:43:08 2005,notice,jk2_init() Found child 1563 in scoreboard slot 8,787,E1,<*> Found child <*> scoreboard slot <*>
Sun Dec 04 17:43:08 2005,notice,jk2_init() Found child 1562 in scoreboard slot 7,788,E1,<*> Found child <*> scoreboard slot <*>
Sun Dec 04 17:43:08 2005,error,jk2_init() Can't find child 1567 in scoreboard,789,E1,<*> Can' find child <*> scoreboard
Sun Dec 04 17:43:08 2005,notice,jk2_init() Found child 1568 in scoreboard slot 13,790,E1,<*> Found child <*> scoreboard slot <*>
Sun Dec 04 17:43:12 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,791,E2,worker etc httpd conf workers <*> properties
Sun Dec 04 17:43:12 2005,error,mod_jk child workerEnv in error state 9,792,E1,mod child worker error state <*>
Sun Dec 04 17:43:12 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,793,E2,worker etc httpd conf workers <*> properties
Sun Dec 04 17:43:12 2005,error,mod_jk child workerEnv in error state 8,794,E1,mod child worker error state <*>
Sun Dec 04 17:43:12 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,795,E2,worker etc httpd conf workers <*> properties
Sun Dec 04 17:43:12 2005,error,mod_jk child init 1 -2,796,E1,mod child <*>
Sun Dec 04 17:43:12 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,797,E2,worker etc httpd conf workers <*> properties
Sun Dec 04 17:43:12 2005,error,mod_jk child workerEnv in error state 7,798,E1,mod child worker error state <*>
Sun Dec 04 17:43:12 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,799,E2,worker etc httpd conf workers <*> properties
Sun Dec 04 17:43:12 2005,error,mod_jk child workerEnv in error state 9,800,E1,mod child worker error state <*>
Sun Dec 04 17:43:12 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,801,E2,worker etc httpd conf workers <*> properties
Sun Dec 04 17:43:12 2005,error,mod_jk child init 1 -2,802,E1,mod child <*>
Sun Dec 04 17:43:12 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,803,E2,worker etc httpd conf workers <*> properties
Sun Dec 04 17:43:12 2005,error,mod_jk child workerEnv in error state 6,804,E1,mod child worker error state <*>
