Time,Component,Pid,Content,LineId,EventId,EventTemplate
20171223-22:18:6:168,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,595,E3,calculate Altitude With Cache total Altitude <*>
20171223-22:19:0:138,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,596,E43,process Handle Broadcast Action action android intent action <*> 
20171223-22:19:7:854,Step_LSC,30002312,onStandStepChanged 3689,597,E42,Stand Step Changed <*>
20171223-22:19:7:865,Step_LSC,30002312,onExtend:1514038748000 3 0 4,598,E69,Extend <*>
20171223-22:19:8:155,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038620000##7114##548860##8661##16256##27330470,599,E22,get Today Total Detail Steps <*>
20171223-22:19:8:156,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7117##548865##8661##16256##27392475,600,E58,set Today Total Detail Steps <*>
20171223-22:19:8:163,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129131,601,E4,calculate Calories With Cache total Calories <*>
20171223-22:19:8:165,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,602,E3,calculate Altitude With Cache total Altitude <*>
20171223-22:19:8:167,Step_StandReportReceiver,30002312,REPORT : 7117 5081 152446 240,603,E47,REPORT <*>
20171223-22:19:8:357,Step_LSC,30002312,onStandStepChanged 3694,604,E42,Stand Step Changed <*>
20171223-22:19:8:365,Step_LSC,30002312,onExtend:1514038749000 5 0 4,605,E69,Extend <*>
20171223-22:19:8:658,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7117##548865##8661##16256##27392475,606,E22,get Today Total Detail Steps <*>
20171223-22:19:8:660,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7122##548870##8661##16256##27392978,607,E58,set Today Total Detail Steps <*>
20171223-22:19:8:675,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129238,608,E4,calculate Calories With Cache total Calories <*>
20171223-22:19:8:686,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,609,E3,calculate Altitude With Cache total Altitude <*>
20171223-22:19:8:686,Step_StandReportReceiver,30002312,REPORT : 7122 5085 152553 240,610,E47,REPORT <*>
20171223-22:19:8:849,Step_LSC,30002312,onStandStepChanged 3696,611,E42,Stand Step Changed <*>
20171223-22:19:8:862,Step_LSC,30002312,onExtend:1514038749000 2 0 4,612,E69,Extend <*>
20171223-22:19:9:150,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7122##548870##8661##16256##27392978,613,E22,get Today Total Detail Steps <*>
20171223-22:19:9:151,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7124##548875##8661##16256##27393470,614,E58,set Today Total Detail Steps <*>
20171223-22:19:9:158,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129281,615,E4,calculate Calories With Cache total Calories <*>
20171223-22:19:9:163,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,616,E3,calculate Altitude With Cache total Altitude <*>
20171223-22:19:9:169,Step_StandReportReceiver,30002312,REPORT : 7124 5086 152596 240,617,E47,REPORT <*>
20171223-22:19:9:348,Step_LSC,30002312,onStandStepChanged 3698,618,E42,Stand Step Changed <*>
20171223-22:19:9:359,Step_LSC,30002312,onExtend:1514038750000 2 0 4,619,E69,Extend <*>
20171223-22:19:9:652,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7124##548875##8661##16256##27393470,620,E22,get Today Total Detail Steps <*>
20171223-22:19:9:652,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7126##548880##8661##16256##27393971,621,E58,set Today Total Detail Steps <*>
20171223-22:19:9:662,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129324,622,E4,calculate Calories With Cache total Calories <*>
20171223-22:19:9:668,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,623,E3,calculate Altitude With Cache total Altitude <*>
20171223-22:19:9:671,Step_StandReportReceiver,30002312,REPORT : 7126 5087 152638 240,624,E47,REPORT <*>
20171223-22:19:9:849,Step_LSC,30002312,onStandStepChanged 3700,625,E42,Stand Step Changed <*>
20171223-22:19:9:859,Step_LSC,30002312,onExtend:1514038750000 2 0 4,626,E69,Extend <*>
20171223-22:19:10:149,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7126##548880##8661##16256##27393971,627,E22,get Today Total Detail Steps <*>
20171223-22:19:10:150,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7128##548885##8661##16256##27394469,628,E58,set Today Total Detail Steps <*>
20171223-22:19:10:160,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129366,629,E4,calculate Calories With Cache total Calories <*>
20171223-22:19:10:164,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,630,E3,calculate Altitude With Cache total Altitude <*>
20171223-22:19:10:165,Step_StandReportReceiver,30002312,REPORT : 7128 5089 152681 240,631,E47,REPORT <*>
20171223-22:19:10:348,Step_LSC,30002312,onStandStepChanged 3702,632,E42,Stand Step Changed <*>
20171223-22:19:10:362,Step_LSC,30002312,onExtend:1514038751000 2 0 4,633,E69,Extend <*>
20171223-22:19:10:650,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7128##548885##8661##16256##27394469,634,E22,get Today Total Detail Steps <*>
20171223-22:19:10:650,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7130##548890##8661##16256##27394969,635,E58,set Today Total Detail Steps <*>
20171223-22:19:10:658,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129409,636,E4,calculate Calories With Cache total Calories <*>
20171223-22:19:10:661,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,637,E3,calculate Altitude With Cache total Altitude <*>
20171223-22:19:10:664,Step_StandReportReceiver,30002312,REPORT : 7130 5090 152724 240,638,E47,REPORT <*>
20171223-22:19:10:848,Step_LSC,30002312,onStandStepChanged 3704,639,E42,Stand Step Changed <*>
20171223-22:19:10:858,Step_LSC,30002312,onExtend:1514038751000 2 0 4,640,E69,Extend <*>
20171223-22:19:11:149,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7130##548890##8661##16256##27394969,641,E22,get Today Total Detail Steps <*>
20171223-22:19:11:150,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7132##548895##8661##16256##27395468,642,E58,set Today Total Detail Steps <*>
20171223-22:19:11:160,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129452,643,E4,calculate Calories With Cache total Calories <*>
20171223-22:19:11:164,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,644,E3,calculate Altitude With Cache total Altitude <*>
20171223-22:19:11:164,Step_StandReportReceiver,30002312,REPORT : 7132 5092 152767 240,645,E47,REPORT <*>
20171223-22:19:11:349,Step_LSC,30002312,onStandStepChanged 3707,646,E42,Stand Step Changed <*>
20171223-22:19:11:358,Step_LSC,30002312,onExtend:1514038752000 3 0 4,647,E69,Extend <*>
20171223-22:19:11:650,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7132##548895##8661##16256##27395468,648,E22,get Today Total Detail Steps <*>
20171223-22:19:11:651,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7135##548900##8661##16256##27395969,649,E58,set Today Total Detail Steps <*>
20171223-22:19:11:658,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129516,650,E4,calculate Calories With Cache total Calories <*>
20171223-22:19:11:661,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,651,E3,calculate Altitude With Cache total Altitude <*>
20171223-22:19:11:661,Step_StandReportReceiver,30002312,REPORT : 7135 5094 152831 240,652,E47,REPORT <*>
20171223-22:19:11:848,Step_LSC,30002312,onStandStepChanged 3711,653,E42,Stand Step Changed <*>
20171223-22:19:11:857,Step_LSC,30002312,onExtend:1514038752000 4 0 4,654,E69,Extend <*>
20171223-22:19:12:153,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7135##548900##8661##16256##27395969,655,E22,get Today Total Detail Steps <*>
20171223-22:19:12:154,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7139##548905##8661##16256##27396473,656,E58,set Today Total Detail Steps <*>
20171223-22:19:12:162,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129602,657,E4,calculate Calories With Cache total Calories <*>
20171223-22:19:12:165,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,658,E3,calculate Altitude With Cache total Altitude <*>
20171223-22:19:12:167,Step_StandReportReceiver,30002312,REPORT : 7139 5097 152917 240,659,E47,REPORT <*>
20171223-22:19:12:349,Step_LSC,30002312,onStandStepChanged 3712,660,E42,Stand Step Changed <*>
20171223-22:19:12:364,Step_LSC,30002312,onExtend:1514038753000 1 0 4,661,E69,Extend <*>
20171223-22:19:12:650,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7139##548905##8661##16256##27396473,662,E22,get Today Total Detail Steps <*>
20171223-22:19:12:650,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7140##548910##8661##16256##27396969,663,E58,set Today Total Detail Steps <*>
20171223-22:19:12:658,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129623,664,E4,calculate Calories With Cache total Calories <*>
20171223-22:19:12:662,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,665,E3,calculate Altitude With Cache total Altitude <*>
20171223-22:19:12:663,Step_StandReportReceiver,30002312,REPORT : 7140 5097 152938 240,666,E47,REPORT <*>
20171223-22:19:14:349,Step_LSC,30002312,onStandStepChanged 3726,667,E42,Stand Step Changed <*>
20171223-22:19:14:363,Step_LSC,30002312,onExtend:1514038755000 14 0 4,668,E69,Extend <*>
20171223-22:19:14:655,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7140##548910##8661##16256##27396969,669,E22,get Today Total Detail Steps <*>
20171223-22:19:14:656,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7154##548915##8661##16256##27398975,670,E58,set Today Total Detail Steps <*>
20171223-22:19:14:677,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129923,671,E4,calculate Calories With Cache total Calories <*>
20171223-22:19:14:686,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,672,E3,calculate Altitude With Cache total Altitude <*>
20171223-22:19:14:688,Step_StandReportReceiver,30002312,REPORT : 7154 5107 153238 240,673,E47,REPORT <*>
20171223-22:19:15:855,Step_LSC,30002312,onStandStepChanged 3726,674,E42,Stand Step Changed <*>
20171223-22:19:15:858,Step_LSC,30002312,onExtend:1514038756000 0 0 0,675,E69,Extend <*>
20171223-22:19:16:156,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7154##548915##8661##16256##27398975,676,E22,get Today Total Detail Steps <*>
20171223-22:19:16:157,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7154##548920##8661##16256##27400475,677,E58,set Today Total Detail Steps <*>
20171223-22:19:16:171,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129923,678,E4,calculate Calories With Cache total Calories <*>
20171223-22:19:16:177,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,679,E3,calculate Altitude With Cache total Altitude <*>
20171223-22:19:43:719,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF,680,E41,Receive action android intent action SCREEN<*> 
20171223-22:19:57:751,Step_LSC,30002312,onStandStepChanged 3732,681,E42,Stand Step Changed <*>
20171223-22:19:57:755,Step_LSC,30002312,onExtend:1514038756000 6 0 4,682,E69,Extend <*>
20171223-22:19:57:758,Step_LSC,30002312,onStandStepChanged 3732,683,E42,Stand Step Changed <*>
20171223-22:19:57:763,Step_LSC,30002312,onExtend:1514038798000 0 0 4,684,E69,Extend <*>
20171223-22:19:57:775,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON,685,E41,Receive action android intent action SCREEN<*> 
20171223-22:19:57:776,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,686,E43,process Handle Broadcast Action action android intent action <*> 
20171223-22:19:57:776,Step_StandStepCounter,30002312,flush sensor data,687,E12,flush sensor data
20171223-22:19:57:777,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7154##548920##8661##16256##27400475,688,E22,get Today Total Detail Steps <*>
20171223-22:19:57:778,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7160##548925##8661##16256##27442097,689,E58,set Today Total Detail Steps <*>
20171223-22:19:57:780,Step_LSC,30002312,onStandStepChanged 3732,690,E42,Stand Step Changed <*>
20171223-22:19:57:789,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130052,691,E4,calculate Calories With Cache total Calories <*>
20171223-22:19:57:796,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,692,E3,calculate Altitude With Cache total Altitude <*>
20171223-22:19:57:796,Step_StandReportReceiver,30002312,REPORT : 7160 5112 153367 240,693,E47,REPORT <*>
20171223-22:19:57:878,Step_LSC,30002312,onStandStepChanged 3732,694,E42,Stand Step Changed <*>
20171223-22:19:57:879,Step_LSC,30002312,onExtend:1514038798000 0 0 4,695,E69,Extend <*>
20171223-22:19:58:97,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7160##548925##8661##16256##27442097,696,E22,get Today Total Detail Steps <*>
20171223-22:19:58:97,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7160##548930##8661##16256##27442416,697,E58,set Today Total Detail Steps <*>
20171223-22:19:58:109,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130052,698,E4,calculate Calories With Cache total Calories <*>
20171223-22:19:58:112,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,699,E3,calculate Altitude With Cache total Altitude <*>
20171223-22:19:58:363,Step_LSC,30002312,onStandStepChanged 3735,700,E42,Stand Step Changed <*>
20171223-22:19:58:363,Step_LSC,30002312,flushTempCacheToDB by stand,701,E14,flush Temp Cache stand
20171223-22:19:58:366,Step_LSC,30002312,Alarm uploadStaticsToDB totalSteps=7163Calories:153367Floor:240Distance:5112,702,E1,Alarm upload Statics total Steps <*> Calories <*> Floor <*> Distance <*>
20171223-22:19:58:366,Step_FlushableStepDataCache,30002312,writeDataToDB size 327,703,E2,write Data size <*>
20171223-22:19:58:366,Step_FlushableStepDataCache,30002312,"upLoadOneMinuteDataToEngine time=25233975,0,93,0,20002",704,E72,upLoad One Minute Data Engine time <*>
20171223-22:19:58:366,Step_FlushableStepDataCache,30002312,"upLoadOneMinuteDataToEngine time=25233976,0,1,0,20002",705,E72,upLoad One Minute Data Engine time <*>
20171223-22:19:58:366,Step_FlushableStepDataCache,30002312,"upLoadOneMinuteDataToEngine time=25233977,0,55,0,20002",706,E72,upLoad One Minute Data Engine time <*>
20171223-22:19:58:366,Step_FlushableStepDataCache,30002312,"upLoadOneMinuteDataToEngine time=25233978,0,5,0,20002",707,E72,upLoad One Minute Data Engine time <*>
20171223-22:19:58:367,Step_FlushableStepDataCache,30002312,"upLoadOneMinuteDataToEngine time=25233979,0,46,0,20002",708,E72,upLoad One Minute Data Engine time <*>
20171223-22:19:58:369,HiH_HiAppUtil,30002312,getBinderPackageName packageName = com.huawei.health,709,E16,get Binder Package Name package Name com hua wei health
20171223-22:19:58:370,HiH_HiAppUtil,30002312,getBinderPackageName packageName = com.huawei.health,710,E16,get Binder Package Name package Name com hua wei health
20171223-22:19:58:371,HiH_HiHealthBinder,30002312,"getAppContext() isAppValid health or wear, packageName = com.huawei.health",711,E62,get App Context App Valid health wear package Name com hua wei health
20171223-22:19:58:373,Step_LSC,30002312,onExtend:1514038799000 3 0 4,712,E69,Extend <*>
20171223-22:19:58:374,HiH_HiAppUtil,30002312,getBinderPackageName packageName = com.huawei.health,713,E16,get Binder Package Name package Name com hua wei health
20171223-22:19:58:375,HiH_HiAppUtil,30002312,getBinderPackageName packageName = com.huawei.health,714,E16,get Binder Package Name package Name com hua wei health
20171223-22:19:58:375,HiH_HiHealthBinder,30002312,insertHiHealthData() checkAppType  0 appID = 1,715,E32,insert Health Data check App Type <*> app <*>
20171223-22:19:58:376,HiH_HiHealthBinder,30002312,"insertHiHealthData() size = 4,app = 1,One Data Type = 40002,packageName = com.huawei.health,writeStatType = 0",716,E2,insert Health Data size <*> app <*> One Data Type <*> package Name com hua wei health write Stat Type <*>
20171223-22:19:58:377,HiH_HiHealthDataInsertStore,30002312,"saveHealthDetailData() deviceID = 2,clientID=1,id=1",717,E6,save Health Detail Data device <*> client <*>
20171223-22:19:58:378,HiH_HiHealthDataInsertStore,30002312,"saveStatData() type =40002,time = 1513958400000,statClient = 2,who is 1",718,E52,save Stat Data type <*> time <*> stat Client <*> who <*>
20171223-22:19:58:378,HiH_DataStatManager,30002312,"new date =20171223, type=40002,7163.0,old=6983.0",719,E37,new date <*> type <*> old <*>
20171223-22:19:58:379,HiH_HiHealthDataInsertStore,30002312,"saveStatData() type =40003,time = 1513958400000,statClient = 2,who is 1",720,E52,save Stat Data type <*> time <*> stat Client <*> who <*>
20171223-22:19:58:380,HiH_DataStatManager,30002312,"new date =20171223, type=40003,153367.0,old=210654.54000000004",721,E37,new date <*> type <*> old <*>
20171223-22:19:58:380,HiH_HiHealthDataInsertStore,30002312,"saveHealthDetailData() saveOneDetailData fail hiHealthData = 1513958400000,type = 40003",722,E50,save Health Detail Data save One Detail Data fail Health Data <*> type <*>
20171223-22:19:58:380,HiH_HiHealthDataInsertStore,30002312,"saveStatData() type =40005,time = 1513958400000,statClient = 2,who is 1",723,E52,save Stat Data type <*> time <*> stat Client <*> who <*>
20171223-22:19:58:381,HiH_DataStatManager,30002312,"new date =20171223, type=40005,240.0,old=330.0",724,E37,new date <*> type <*> old <*>
20171223-22:19:58:381,HiH_HiHealthDataInsertStore,30002312,"saveHealthDetailData() saveOneDetailData fail hiHealthData = 1513958400000,type = 40005",725,E50,save Health Detail Data save One Detail Data fail Health Data <*> type <*>
20171223-22:19:58:381,HiH_HiHealthDataInsertStore,30002312,"saveStatData() type =40004,time = 1513958400000,statClient = 2,who is 1",726,E52,save Stat Data type <*> time <*> stat Client <*> who <*>
